time,x,y,z,vx,vy,vz
3.880000,98.532747,61.530892,0.000000,21.543518,-4.907877,0.000000
3.890000,98.748013,61.480886,0.000000,21.526600,-5.000659,0.000000
3.900000,98.963110,61.429952,0.000000,21.509699,-5.093343,0.000000
3.910000,99.178038,61.378093,0.000000,21.492816,-5.185927,0.000000
3.920000,99.392798,61.325309,0.000000,21.475951,-5.278414,0.000000
3.930000,99.607389,61.271601,0.000000,21.459103,-5.370801,0.000000
3.940000,99.821811,61.216970,0.000000,21.442272,-5.463091,0.000000
3.950000,100.036066,61.161417,0.000000,21.425460,-5.555282,0.000000
3.960000,100.250153,61.104943,0.000000,21.408664,-5.647375,0.000000
3.970000,100.464071,61.047550,0.000000,21.391887,-5.739370,0.000000
3.980000,100.677823,60.989237,0.000000,21.375126,-5.831267,0.000000
3.990000,100.891407,60.930006,0.000000,21.358383,-5.923066,0.000000
4.000000,101.104823,60.869859,0.000000,21.341657,-6.014767,0.000000
4.010000,101.318073,60.808795,0.000000,21.324949,-6.106371,0.000000
4.020000,101.531155,60.746816,0.000000,21.308257,-6.197877,0.000000
4.030000,101.744071,60.683923,0.000000,21.291583,-6.289285,0.000000
4.040000,101.956820,60.620117,0.000000,21.274926,-6.380596,0.000000
4.050000,102.169403,60.555399,0.000000,21.258286,-6.471810,0.000000
4.060000,102.381820,60.489770,0.000000,21.241663,-6.562927,0.000000
4.070000,102.594070,60.423230,0.000000,21.225058,-6.653946,0.000000
4.080000,102.806155,60.355782,0.000000,21.208469,-6.744868,0.000000
4.090000,103.018074,60.287425,0.000000,21.191897,-6.835694,0.000000
4.100000,103.229827,60.218161,0.000000,21.175342,-6.926422,0.000000
4.110000,103.441416,60.147990,0.000000,21.158804,-7.017054,0.000000
4.120000,103.652838,60.076914,0.000000,21.142283,-7.107589,0.000000
4.130000,103.864096,60.004934,0.000000,21.125778,-7.198027,0.000000
4.140000,104.075189,59.932050,0.000000,21.109290,-7.288369,0.000000
4.150000,104.286117,59.858264,0.000000,21.092819,-7.378614,0.000000
4.160000,104.496881,59.783576,0.000000,21.076365,-7.468763,0.000000
4.170000,104.707480,59.707988,0.000000,21.059927,-7.558816,0.000000
4.180000,104.917915,59.631501,0.000000,21.043506,-7.648773,0.000000
4.190000,105.128186,59.554114,0.000000,21.027102,-7.738634,0.000000
4.200000,105.338293,59.475830,0.000000,21.010714,-7.828398,0.000000
4.210000,105.548237,59.396650,0.000000,20.994342,-7.918067,0.000000
4.220000,105.758017,59.316573,0.000000,20.977987,-8.007640,0.000000
4.230000,105.967633,59.235602,0.000000,20.961648,-8.097117,0.000000
4.240000,106.177086,59.153737,0.000000,20.945326,-8.186499,0.000000
4.250000,106.386377,59.070979,0.000000,20.929020,-8.275784,0.000000
4.260000,106.595504,58.987329,0.000000,20.912731,-8.364975,0.000000
4.270000,106.804468,58.902789,0.000000,20.896457,-8.454070,0.000000
4.280000,107.013270,58.817358,0.000000,20.880200,-8.543070,0.000000
4.290000,107.221910,58.731038,0.000000,20.863959,-8.631974,0.000000
4.300000,107.430387,58.643830,0.000000,20.847734,-8.720784,0.000000
4.310000,107.638703,58.555735,0.000000,20.831526,-8.809498,0.000000
4.320000,107.846856,58.466754,0.000000,20.815333,-8.898117,0.000000
4.330000,108.054848,58.376888,0.000000,20.799157,-8.986642,0.000000
4.340000,108.262678,58.286137,0.000000,20.782996,-9.075072,0.000000
4.350000,108.470346,58.194503,0.000000,20.766852,-9.163407,0.000000
4.360000,108.677853,58.101987,0.000000,20.750723,-9.251647,0.000000
4.370000,108.885199,58.008589,0.000000,20.734611,-9.339793,0.000000
4.380000,109.092385,57.914310,0.000000,20.718514,-9.427844,0.000000
4.390000,109.299409,57.819152,0.000000,20.702433,-9.515801,0.000000
4.400000,109.506273,57.723116,0.000000,20.686368,-9.603663,0.000000
4.410000,109.712976,57.626201,0.000000,20.670319,-9.691432,0.000000
4.420000,109.919519,57.528410,0.000000,20.654286,-9.779106,0.000000
4.430000,110.125901,57.429743,0.000000,20.638268,-9.866686,0.000000
4.440000,110.332124,57.330202,0.000000,20.622266,-9.954172,0.000000
4.450000,110.538187,57.229786,0.000000,20.606280,-10.041564,0.000000
4.460000,110.744090,57.128497,0.000000,20.590309,-10.128863,0.000000
4.470000,110.949833,57.026337,0.000000,20.574354,-10.216067,0.000000
4.480000,111.155418,56.923305,0.000000,20.558415,-10.303178,0.000000
4.490000,111.360842,56.819403,0.000000,20.542491,-10.390196,0.000000
4.500000,111.566108,56.714632,0.000000,20.526582,-10.477119,0.000000
4.510000,111.771215,56.608992,0.000000,20.510689,-10.563950,0.000000
4.520000,111.976163,56.502485,0.000000,20.494811,-10.650687,0.000000
4.530000,112.180953,56.395112,0.000000,20.478949,-10.737331,0.000000
4.540000,112.385584,56.286873,0.000000,20.463102,-10.823881,0.000000
4.550000,112.590056,56.177770,0.000000,20.447271,-10.910339,0.000000
4.560000,112.794371,56.067803,0.000000,20.431455,-10.996703,0.000000
4.570000,112.998528,55.956973,0.000000,20.415654,-11.082974,0.000000
4.580000,113.202526,55.845282,0.000000,20.399869,-11.169153,0.000000
4.590000,113.406367,55.732729,0.000000,20.384098,-11.255239,0.000000
4.600000,113.610051,55.619317,0.000000,20.368343,-11.341232,0.000000
4.610000,113.813577,55.505046,0.000000,20.352603,-11.427132,0.000000
4.620000,114.016945,55.389916,0.000000,20.336878,-11.512940,0.000000
4.630000,114.220157,55.273930,0.000000,20.321169,-11.598655,0.000000
4.640000,114.423212,55.157087,0.000000,20.305474,-11.684278,0.000000
4.650000,114.626110,55.039389,0.000000,20.289795,-11.769808,0.000000
4.660000,114.828851,54.920836,0.000000,20.274130,-11.855246,0.000000
4.670000,115.031436,54.801430,0.000000,20.258481,-11.940592,0.000000
4.680000,115.233864,54.681172,0.000000,20.242846,-12.025846,0.000000
4.690000,115.436137,54.560062,0.000000,20.227227,-12.111008,0.000000
4.700000,115.638253,54.438101,0.000000,20.211622,-12.196077,0.000000
4.710000,115.840213,54.315291,0.000000,20.196032,-12.281055,0.000000
4.720000,116.042018,54.191631,0.000000,20.180457,-12.365941,0.000000
4.730000,116.243667,54.067124,0.000000,20.164897,-12.450735,0.000000
4.740000,116.445160,53.941769,0.000000,20.149352,-12.535438,0.000000
4.750000,116.646499,53.815569,0.000000,20.133821,-12.620049,0.000000
4.760000,116.847682,53.688523,0.000000,20.118306,-12.704568,0.000000
4.770000,117.048710,53.560633,0.000000,20.102805,-12.788996,0.000000
4.780000,117.249583,53.431900,0.000000,20.087319,-12.873333,0.000000
4.790000,117.450301,53.302324,0.000000,20.071847,-12.957578,0.000000
4.800000,117.650865,53.171907,0.000000,20.056390,-13.041732,0.000000
4.810000,117.851275,53.040649,0.000000,20.040948,-13.125795,0.000000
4.820000,118.051530,52.908551,0.000000,20.025520,-13.209767,0.000000
4.830000,118.251631,52.775615,0.000000,20.010107,-13.293648,0.000000
4.840000,118.451578,52.641840,0.000000,19.994708,-13.377438,0.000000
4.850000,118.651371,52.507229,0.000000,19.979324,-13.461136,0.000000
4.860000,118.851011,52.371782,0.000000,19.963955,-13.544745,0.000000
4.870000,119.050497,52.235499,0.000000,19.948600,-13.628262,0.000000
4.880000,119.249829,52.098382,0.000000,19.933259,-13.711689,0.000000
4.890000,119.449009,51.960432,0.000000,19.917933,-13.795025,0.000000
4.900000,119.648035,51.821649,0.000000,19.902621,-13.878271,0.000000
4.910000,119.846908,51.682035,0.000000,19.887324,-13.961426,0.000000
4.920000,120.045629,51.541590,0.000000,19.872041,-14.044491,0.000000
4.930000,120.244196,51.400315,0.000000,19.856772,-14.127465,0.000000
4.940000,120.442611,51.258212,0.000000,19.841518,-14.210350,0.000000
4.950000,120.640874,51.115280,0.000000,19.826277,-14.293144,0.000000
4.960000,120.838985,50.971522,0.000000,19.811052,-14.375848,0.000000
4.970000,121.036943,50.826937,0.000000,19.795840,-14.458462,0.000000
4.980000,121.234750,50.681527,0.000000,19.780643,-14.540986,0.000000
4.990000,121.432404,50.535293,0.000000,19.765459,-14.623420,0.000000
5.000000,121.629907,50.388235,0.000000,19.750290,-14.705765,0.000000
5.010000,121.827258,50.240355,0.000000,19.735135,-14.788020,0.000000
5.020000,122.024458,50.091653,0.000000,19.719995,-14.870185,0.000000
5.030000,122.221507,49.942131,0.000000,19.704868,-14.952260,0.000000
5.040000,122.418405,49.791788,0.000000,19.689755,-15.034246,0.000000
5.050000,122.615151,49.640627,0.000000,19.674657,-15.116143,0.000000
5.060000,122.811747,49.488647,0.000000,19.659572,-15.197950,0.000000
5.070000,123.008192,49.335851,0.000000,19.644502,-15.279668,0.000000
5.080000,123.204486,49.182238,0.000000,19.629445,-15.361296,0.000000
5.090000,123.400630,49.027809,0.000000,19.614403,-15.442836,0.000000
5.100000,123.596624,48.872567,0.000000,19.599374,-15.524286,0.000000
5.110000,123.792468,48.716510,0.000000,19.584359,-15.605648,0.000000
5.120000,123.988161,48.559641,0.000000,19.569359,-15.686920,0.000000
5.130000,124.183705,48.401960,0.000000,19.554372,-15.768103,0.000000
5.140000,124.379099,48.243468,0.000000,19.539399,-15.849198,0.000000
5.150000,124.574343,48.084166,0.000000,19.524440,-15.930204,0.000000
5.160000,124.769438,47.924055,0.000000,19.509494,-16.011121,0.000000
5.170000,124.964384,47.763135,0.000000,19.494563,-16.091950,0.000000
5.180000,125.159180,47.601408,0.000000,19.479645,-16.172690,0.000000
5.190000,125.353828,47.438875,0.000000,19.464741,-16.253342,0.000000
5.200000,125.548326,47.275536,0.000000,19.449851,-16.333905,0.000000
5.210000,125.742676,47.111392,0.000000,19.434974,-16.414380,0.000000
5.220000,125.936877,46.946444,0.000000,19.420111,-16.494767,0.000000
5.230000,126.130930,46.780694,0.000000,19.405262,-16.575065,0.000000
5.240000,126.324834,46.614141,0.000000,19.390427,-16.655275,0.000000
5.250000,126.518590,46.446787,0.000000,19.375605,-16.735398,0.000000
5.260000,126.712198,46.278633,0.000000,19.360797,-16.815432,0.000000
5.270000,126.905658,46.109679,0.000000,19.346002,-16.895378,0.000000
5.280000,127.098970,45.939926,0.000000,19.331221,-16.975237,0.000000
5.290000,127.292135,45.769376,0.000000,19.316454,-17.055007,0.000000
5.300000,127.485152,45.598030,0.000000,19.301700,-17.134690,0.000000
5.310000,127.678021,45.425887,0.000000,19.286959,-17.214286,0.000000
5.320000,127.870744,45.252949,0.000000,19.272232,-17.293794,0.000000
5.330000,128.063319,45.079217,0.000000,19.257519,-17.373214,0.000000
5.340000,128.255747,44.904691,0.000000,19.242819,-17.452547,0.000000
5.350000,128.448029,44.729373,0.000000,19.228133,-17.531792,0.000000
5.360000,128.640163,44.553264,0.000000,19.213460,-17.610950,0.000000
5.370000,128.832151,44.376363,0.000000,19.198800,-17.690021,0.000000
5.380000,129.023993,44.198673,0.000000,19.184154,-17.769005,0.000000
5.390000,129.215688,44.020194,0.000000,19.169521,-17.847902,0.000000
5.400000,129.407237,43.840927,0.000000,19.154901,-17.926711,0.000000
5.410000,129.598640,43.660873,0.000000,19.140295,-18.005434,0.000000
5.420000,129.789897,43.480032,0.000000,19.125703,-18.084070,0.000000
5.430000,129.981008,43.298406,0.000000,19.111123,-18.162619,0.000000
5.440000,130.171974,43.115995,0.000000,19.096557,-18.241081,0.000000
5.450000,130.362794,42.932801,0.000000,19.082004,-18.319456,0.000000
5.460000,130.553468,42.748823,0.000000,19.067464,-18.397745,0.000000
5.470000,130.743998,42.564064,0.000000,19.052938,-18.475947,0.000000
5.480000,130.934382,42.378523,0.000000,19.038425,-18.554063,0.000000
5.490000,131.124621,42.192202,0.000000,19.023925,-18.632092,0.000000
5.500000,131.314716,42.005102,0.000000,19.009438,-18.710035,0.000000
5.510000,131.504665,41.817223,0.000000,18.994965,-18.787892,0.000000
5.520000,131.694470,41.628566,0.000000,18.980504,-18.865662,0.000000
5.530000,131.884131,41.439133,0.000000,18.966057,-18.943347,0.000000
5.540000,132.073647,41.248923,0.000000,18.951623,-19.020945,0.000000
5.550000,132.263019,41.057939,0.000000,18.937202,-19.098457,0.000000
5.560000,132.452247,40.866180,0.000000,18.922794,-19.175883,0.000000
5.570000,132.641331,40.673648,0.000000,18.908399,-19.253224,0.000000
5.580000,132.830271,40.480343,0.000000,18.894017,-19.330478,0.000000
5.590000,133.019068,40.286267,0.000000,18.879648,-19.407647,0.000000
5.600000,133.207721,40.091419,0.000000,18.865292,-19.484730,0.000000
5.610000,133.396230,39.895802,0.000000,18.850950,-19.561727,0.000000
5.620000,133.584596,39.699416,0.000000,18.836620,-19.638639,0.000000
5.630000,133.772819,39.502261,0.000000,18.822303,-19.715466,0.000000
5.640000,133.960899,39.304339,0.000000,18.807999,-19.792207,0.000000
5.650000,134.148836,39.105650,0.000000,18.793709,-19.868862,0.000000
5.660000,134.336631,38.906196,0.000000,18.779431,-19.945432,0.000000
5.670000,134.524282,38.705977,0.000000,18.765166,-20.021918,0.000000
5.680000,134.711791,38.504994,0.000000,18.750914,-20.098317,0.000000
5.690000,134.899158,38.303247,0.000000,18.736675,-20.174632,0.000000
5.700000,135.086383,38.100739,0.000000,18.722448,-20.250862,0.000000
5.710000,135.273465,37.897469,0.000000,18.708235,-20.327007,0.000000
5.720000,135.460405,37.693438,0.000000,18.694034,-20.403067,0.000000
5.730000,135.647204,37.488647,0.000000,18.679847,-20.479042,0.000000
5.740000,135.833861,37.283098,0.000000,18.665672,-20.554932,0.000000
5.750000,136.020376,37.076791,0.000000,18.651510,-20.630738,0.000000
5.760000,136.206749,36.869726,0.000000,18.637360,-20.706459,0.000000
5.770000,136.392982,36.661905,0.000000,18.623224,-20.782096,0.000000
5.780000,136.579073,36.453329,0.000000,18.609100,-20.857648,0.000000
5.790000,136.765022,36.243998,0.000000,18.594989,-20.933115,0.000000
5.800000,136.950831,36.033913,0.000000,18.580891,-21.008498,0.000000
5.810000,137.136499,35.823075,0.000000,18.566805,-21.083797,0.000000
5.820000,137.322027,35.611484,0.000000,18.552732,-21.159012,0.000000
5.830000,137.507413,35.399143,0.000000,18.538672,-21.234142,0.000000
5.840000,137.692660,35.186051,0.000000,18.524624,-21.309189,0.000000
5.850000,137.877766,34.972210,0.000000,18.510589,-21.384151,0.000000
5.860000,138.062731,34.757619,0.000000,18.496567,-21.459029,0.000000
5.870000,138.247557,34.542281,0.000000,18.482558,-21.533824,0.000000
5.880000,138.432242,34.326196,0.000000,18.468561,-21.608535,0.000000
5.890000,138.616788,34.109364,0.000000,18.454576,-21.683162,0.000000
5.900000,138.801194,33.891787,0.000000,18.440605,-21.757705,0.000000
5.910000,138.985461,33.673465,0.000000,18.426646,-21.832164,0.000000
5.920000,139.169588,33.454400,0.000000,18.412699,-21.906540,0.000000
5.930000,139.353575,33.234592,0.000000,18.398765,-21.980833,0.000000
5.940000,139.537424,33.014041,0.000000,18.384843,-22.055042,0.000000
5.950000,139.721133,32.792750,0.000000,18.370934,-22.129168,0.000000
5.960000,139.904703,32.570718,0.000000,18.357038,-22.203210,0.000000
5.970000,140.088135,32.347946,0.000000,18.343154,-22.277169,0.000000
5.980000,140.271428,32.124435,0.000000,18.329283,-22.351045,0.000000
5.990000,140.454582,31.900187,0.000000,18.315424,-22.424838,0.000000
6.000000,140.637598,31.675202,0.000000,18.301577,-22.498548,0.000000
6.010000,140.820475,31.449480,0.000000,18.287743,-22.572174,0.000000
6.020000,141.003214,31.223023,0.000000,18.273921,-22.645718,0.000000
6.030000,141.185816,30.995831,0.000000,18.260112,-22.719179,0.000000
6.040000,141.368279,30.767905,0.000000,18.246315,-22.792558,0.000000
6.050000,141.550604,30.539247,0.000000,18.232531,-22.865853,0.000000
6.060000,141.732792,30.309856,0.000000,18.218759,-22.939066,0.000000
6.070000,141.914842,30.079734,0.000000,18.205000,-23.012196,0.000000
6.080000,142.096754,29.848882,0.000000,18.191252,-23.085244,0.000000
6.090000,142.278529,29.617300,0.000000,18.177517,-23.158210,0.000000
6.100000,142.460167,29.384989,0.000000,18.163795,-23.231093,0.000000
6.110000,142.641668,29.151950,0.000000,18.150085,-23.303893,0.000000
6.120000,142.823032,28.918184,0.000000,18.136387,-23.376612,0.000000
6.130000,143.004259,28.683691,0.000000,18.122701,-23.449248,0.000000
6.140000,143.185349,28.448473,0.000000,18.109028,-23.521802,0.000000
6.150000,143.366303,28.212530,0.000000,18.095367,-23.594274,0.000000
6.160000,143.547120,27.975864,0.000000,18.081718,-23.666664,0.000000
6.170000,143.727801,27.738474,0.000000,18.068082,-23.738972,0.000000
6.180000,143.908346,27.500362,0.000000,18.054457,-23.811198,0.000000
6.190000,144.088754,27.261529,0.000000,18.040845,-23.883343,0.000000
6.200000,144.269026,27.021975,0.000000,18.027246,-23.955406,0.000000
6.210000,144.449163,26.781701,0.000000,18.013658,-24.027387,0.000000
6.220000,144.629164,26.540708,0.000000,18.000083,-24.099286,0.000000
6.230000,144.809029,26.298997,0.000000,17.986520,-24.171104,0.000000
6.240000,144.988759,26.056568,0.000000,17.972969,-24.242840,0.000000
6.250000,145.168353,25.813423,0.000000,17.959430,-24.314495,0.000000
6.260000,145.347812,25.569563,0.000000,17.945903,-24.386069,0.000000
6.270000,145.527136,25.324987,0.000000,17.932389,-24.457561,0.000000
6.280000,145.706325,25.079697,0.000000,17.918886,-24.528973,0.000000
6.290000,145.885379,24.833694,0.000000,17.905396,-24.600303,0.000000
6.300000,146.064298,24.586979,0.000000,17.891918,-24.671552,0.000000
6.310000,146.243082,24.339552,0.000000,17.878452,-24.742720,0.000000
6.320000,146.421732,24.091414,0.000000,17.864998,-24.813807,0.000000
6.330000,146.600248,23.842565,0.000000,17.851556,-24.884813,0.000000
6.340000,146.778629,23.593008,0.000000,17.838126,-24.955738,0.000000
6.350000,146.956876,23.342742,0.000000,17.824708,-25.026583,0.000000
6.360000,147.134989,23.091769,0.000000,17.811302,-25.097347,0.000000
6.370000,147.312968,22.840088,0.000000,17.797909,-25.168030,0.000000
6.380000,147.490814,22.587702,0.000000,17.784527,-25.238633,0.000000
6.390000,147.668525,22.334611,0.000000,17.771157,-25.309155,0.000000
6.400000,147.846103,22.080815,0.000000,17.757800,-25.379597,0.000000
6.410000,148.023548,21.826315,0.000000,17.744454,-25.449958,0.000000
6.420000,148.200859,21.571113,0.000000,17.731120,-25.520240,0.000000
6.430000,148.378037,21.315208,0.000000,17.717798,-25.590441,0.000000
6.440000,148.555082,21.058603,0.000000,17.704489,-25.660561,0.000000
6.450000,148.731994,20.801297,0.000000,17.691191,-25.730602,0.000000
6.460000,148.908773,20.543291,0.000000,17.677905,-25.800563,0.000000
6.470000,149.085419,20.284587,0.000000,17.664631,-25.870443,0.000000
6.480000,149.261933,20.025184,0.000000,17.651369,-25.940244,0.000000
6.490000,149.438314,19.765084,0.000000,17.638119,-26.009965,0.000000
6.500000,149.614563,19.504288,0.000000,17.624881,-26.079606,0.000000
6.510000,149.790679,19.242797,0.000000,17.611654,-26.149168,0.000000
6.520000,149.966664,18.980610,0.000000,17.598440,-26.218650,0.000000
6.530000,150.142516,18.717730,0.000000,17.585237,-26.288052,0.000000
6.540000,150.318237,18.454156,0.000000,17.572047,-26.357375,0.000000
6.550000,150.493825,18.189890,0.000000,17.558868,-26.426618,0.000000
6.560000,150.669282,17.924932,0.000000,17.545701,-26.495782,0.000000
6.570000,150.844608,17.659283,0.000000,17.532545,-26.564867,0.000000
6.580000,151.019802,17.392945,0.000000,17.519402,-26.633872,0.000000
6.590000,151.194865,17.125917,0.000000,17.506270,-26.702798,0.000000
6.600000,151.369796,16.858200,0.000000,17.493151,-26.771645,0.000000
6.610000,151.544596,16.589796,0.000000,17.480043,-26.840413,0.000000
6.620000,151.719266,16.320705,0.000000,17.466946,-26.909102,0.000000
6.630000,151.893805,16.050928,0.000000,17.453862,-26.977713,0.000000
6.640000,152.068212,15.780465,0.000000,17.440789,-27.046244,0.000000
6.650000,152.242490,15.509318,0.000000,17.427728,-27.114696,0.000000
6.660000,152.416636,15.237488,0.000000,17.414679,-27.183070,0.000000
6.670000,152.590653,14.964974,0.000000,17.401642,-27.251365,0.000000
6.680000,152.764539,14.691778,0.000000,17.388616,-27.319582,0.000000
6.690000,152.938295,14.417901,0.000000,17.375602,-27.387720,0.000000
6.700000,153.111921,14.143343,0.000000,17.362599,-27.455779,0.000000
6.710000,153.285417,13.868106,0.000000,17.349609,-27.523760,0.000000
6.720000,153.458783,13.592189,0.000000,17.336630,-27.591663,0.000000
6.730000,153.632020,13.315594,0.000000,17.323662,-27.659488,0.000000
6.740000,153.805127,13.038322,0.000000,17.310707,-27.727234,0.000000
6.750000,153.978105,12.760373,0.000000,17.297763,-27.794902,0.000000
6.760000,154.150953,12.481748,0.000000,17.284830,-27.862492,0.000000
6.770000,154.323672,12.202448,0.000000,17.271910,-27.930004,0.000000
6.780000,154.496262,11.922473,0.000000,17.259001,-27.997439,0.000000
6.790000,154.668723,11.641825,0.000000,17.246103,-28.064795,0.000000
6.800000,154.841055,11.360505,0.000000,17.233217,-28.132073,0.000000
6.810000,155.013259,11.078512,0.000000,17.220343,-28.199274,0.000000
6.820000,155.185334,10.795848,0.000000,17.207480,-28.266397,0.000000
6.830000,155.357280,10.512514,0.000000,17.194629,-28.333443,0.000000
6.840000,155.529098,10.228509,0.000000,17.181790,-28.400410,0.000000
6.850000,155.700787,9.943836,0.000000,17.168962,-28.467301,0.000000
6.860000,155.872349,9.658495,0.000000,17.156145,-28.534114,0.000000
6.870000,156.043782,9.372487,0.000000,17.143341,-28.600849,0.000000
6.880000,156.215088,9.085812,0.000000,17.130547,-28.667508,0.000000
6.890000,156.386265,8.798471,0.000000,17.117765,-28.734089,0.000000
6.900000,156.557315,8.510465,0.000000,17.104995,-28.800593,0.000000
6.910000,156.728238,8.221795,0.000000,17.092236,-28.867020,0.000000
6.920000,156.899033,7.932461,0.000000,17.079489,-28.933369,0.000000
6.930000,157.069700,7.642465,0.000000,17.066753,-28.999642,0.000000
6.940000,157.240240,7.351806,0.000000,17.054029,-29.065838,0.000000
6.950000,157.410654,7.060487,0.000000,17.041316,-29.131957,0.000000
6.960000,157.580940,6.768507,0.000000,17.028615,-29.198000,0.000000
6.970000,157.751099,6.475867,0.000000,17.015925,-29.263965,0.000000
6.980000,157.921131,6.182568,0.000000,17.003246,-29.329854,0.000000
6.990000,158.091037,5.888612,0.000000,16.990579,-29.395667,0.000000
7.000000,158.260817,5.593998,0.000000,16.977924,-29.461403,0.000000
7.010000,158.430469,5.298727,0.000000,16.965280,-29.527062,0.000000
7.020000,158.599996,5.002801,0.000000,16.952647,-29.592645,0.000000
7.030000,158.769396,4.706219,0.000000,16.940025,-29.658152,0.000000
7.040000,158.938670,4.408983,0.000000,16.927416,-29.723583,0.000000
7.050000,159.107818,4.111094,0.000000,16.914817,-29.788937,0.000000
7.060000,159.276841,3.812552,0.000000,16.902230,-29.854215,0.000000
7.070000,159.445737,3.513358,0.000000,16.889654,-29.919418,0.000000
7.080000,159.614508,3.213512,0.000000,16.877089,-29.984544,0.000000
7.090000,159.783153,2.913016,0.000000,16.864536,-30.049594,0.000000
7.100000,159.951673,2.611871,0.000000,16.851994,-30.114569,0.000000
7.110000,160.120068,2.310076,0.000000,16.839464,-30.179467,0.000000
7.120000,160.288337,2.007633,0.000000,16.826945,-30.244290,0.000000
7.130000,160.456482,1.704543,0.000000,16.814437,-30.309037,0.000000
7.140000,160.624501,1.400806,0.000000,16.801941,-30.373709,0.000000
7.150000,160.792396,1.096423,0.000000,16.789455,-30.438305,0.000000
7.160000,160.960166,0.791394,0.000000,16.776982,-30.502826,0.000000
7.170000,161.127811,0.485722,0.000000,16.764519,-30.567271,0.000000
7.180000,161.295331,0.179405,0.000000,16.752068,-30.631641,0.000000
7.190000,161.462728,-0.127554,0.000000,16.739627,-30.695936,0.000000
7.200000,161.630000,-0.435156,0.000000,16.727199,-30.760155,0.000000
7.210000,161.797148,-0.743399,0.000000,16.714781,-30.824300,0.000000
7.220000,161.964171,-1.052282,0.000000,16.702375,-30.888369,0.000000
7.230000,162.131071,-1.361806,0.000000,16.689980,-30.952363,0.000000
7.240000,162.297847,-1.671969,0.000000,16.677596,-31.016282,0.000000
7.250000,162.464499,-1.982770,0.000000,16.665223,-31.080127,0.000000
7.260000,162.631028,-2.294209,0.000000,16.652862,-31.143896,0.000000
7.270000,162.797433,-2.606285,0.000000,16.640512,-31.207591,0.000000
7.280000,162.963715,-2.918997,0.000000,16.628173,-31.271211,0.000000
7.290000,163.129873,-3.232345,0.000000,16.615845,-31.334757,0.000000
7.300000,163.295908,-3.546327,0.000000,16.603528,-31.398228,0.000000
7.310000,163.461821,-3.860943,0.000000,16.591223,-31.461624,0.000000
7.320000,163.627610,-4.176193,0.000000,16.578928,-31.524946,0.000000
7.330000,163.793276,-4.492075,0.000000,16.566645,-31.588194,0.000000
7.340000,163.958820,-4.808588,0.000000,16.554373,-31.651368,0.000000
7.350000,164.124241,-5.125733,0.000000,16.542112,-31.714467,0.000000
7.360000,164.289540,-5.443508,0.000000,16.529862,-31.777492,0.000000
7.370000,164.454716,-5.761912,0.000000,16.517624,-31.840443,0.000000
7.380000,164.619770,-6.080946,0.000000,16.505396,-31.903320,0.000000
7.390000,164.784702,-6.400607,0.000000,16.493180,-31.966122,0.000000
7.400000,164.949512,-6.720895,0.000000,16.480974,-32.028852,0.000000
7.410000,165.114199,-7.041810,0.000000,16.468780,-32.091507,0.000000
7.420000,165.278765,-7.363351,0.000000,16.456597,-32.154088,0.000000
7.430000,165.443210,-7.685517,0.000000,16.444425,-32.216596,0.000000
7.440000,165.607532,-8.008307,0.000000,16.432264,-32.279030,0.000000
7.450000,165.771733,-8.331721,0.000000,16.420114,-32.341390,0.000000
7.460000,165.935813,-8.655758,0.000000,16.407975,-32.403677,0.000000
7.470000,166.099772,-8.980417,0.000000,16.395847,-32.465891,0.000000
7.480000,166.263609,-9.305697,0.000000,16.383730,-32.528031,0.000000
7.490000,166.427325,-9.631598,0.000000,16.371625,-32.590098,0.000000
7.500000,166.590921,-9.958119,0.000000,16.359530,-32.652091,0.000000
7.510000,166.754395,-10.285259,0.000000,16.347446,-32.714012,0.000000
7.520000,166.917749,-10.613018,0.000000,16.335373,-32.775859,0.000000
7.530000,167.080982,-10.941394,0.000000,16.323311,-32.837633,0.000000
7.540000,167.244094,-11.270388,0.000000,16.311261,-32.899334,0.000000
7.550000,167.407087,-11.599997,0.000000,16.299221,-32.960962,0.000000
7.560000,167.569959,-11.930222,0.000000,16.287192,-33.022518,0.000000
7.570000,167.732710,-12.261062,0.000000,16.275174,-33.084000,0.000000
7.580000,167.895342,-12.592517,0.000000,16.263167,-33.145410,0.000000
7.590000,168.057854,-12.924584,0.000000,16.251171,-33.206747,0.000000
7.600000,168.220246,-13.257264,0.000000,16.239186,-33.268012,0.000000
7.610000,168.382518,-13.590556,0.000000,16.227212,-33.329204,0.000000
7.620000,168.544670,-13.924459,0.000000,16.215249,-33.390324,0.000000
7.630000,168.706703,-14.258973,0.000000,16.203297,-33.451371,0.000000
7.640000,168.868617,-14.594097,0.000000,16.191355,-33.512345,0.000000
7.650000,169.030411,-14.929829,0.000000,16.179425,-33.573248,0.000000
7.660000,169.192086,-15.266170,0.000000,16.167506,-33.634078,0.000000
7.670000,169.353642,-15.603118,0.000000,16.155597,-33.694836,0.000000
7.680000,169.515079,-15.940673,0.000000,16.143699,-33.755522,0.000000
7.690000,169.676397,-16.278835,0.000000,16.131812,-33.816137,0.000000
7.700000,169.837596,-16.617602,0.000000,16.119936,-33.876679,0.000000
7.710000,169.998677,-16.956973,0.000000,16.108071,-33.937149,0.000000
7.720000,170.159639,-17.296949,0.000000,16.096217,-33.997547,0.000000
7.730000,170.320483,-17.637527,0.000000,16.084373,-34.057874,0.000000
